27/07/2020,1.1760
28/07/2020,1.1717
29/07/2020,1.1725
30/07/2020,1.1743
31/07/2020,1.1848
03/08/2020,1.1726
04/08/2020,1.1765
05/08/2020,1.1854
06/08/2020,1.1843
07/08/2020,1.1817
10/08/2020,1.1763
11/08/2020,1.1783
12/08/2020,1.1771
13/08/2020,1.1833
14/08/2020,1.1813
17/08/2020,1.1853
18/08/2020,1.1906
19/08/2020,1.1933
20/08/2020,1.1850
21/08/2020,1.1769
24/08/2020,1.1847
25/08/2020,1.1814
26/08/2020,1.1789
27/08/2020,1.1806
28/08/2020,1.1915
31/08/2020,1.1940
01/09/2020,1.1987
02/09/2020,1.1861
03/09/2020,1.1813
04/09/2020,1.1842
07/09/2020,1.1824
08/09/2020,1.1785
09/09/2020,1.1773
10/09/2020,1.1849
11/09/2020,1.1854
14/09/2020,1.1876
15/09/2020,1.1892
16/09/2020,1.1869
17/09/2020,1.1797
18/09/2020,1.1833
21/09/2020,1.1787
22/09/2020,1.1740
23/09/2020,1.1692
24/09/2020,1.1645
25/09/2020,1.1634
28/09/2020,1.1670
29/09/2020,1.1702
30/09/2020,1.1708
01/10/2020,1.1752
02/10/2020,1.1730
05/10/2020,1.1768
06/10/2020,1.1795
07/10/2020,1.1770
08/10/2020,1.1765
09/10/2020,1.1795
12/10/2020,1.1799
13/10/2020,1.1787
14/10/2020,1.1750
15/10/2020,1.1698
16/10/2020,1.1741
19/10/2020,1.1785
20/10/2020,1.1810
21/10/2020,1.1852
22/10/2020,1.1821
23/10/2020,1.1856
26/10/2020,1.1819
27/10/2020,1.1832
28/10/2020,1.1727
29/10/2020,1.1704
30/10/2020,1.1698
02/11/2020,1.1652
03/11/2020,1.1702
04/11/2020,1.1721
05/11/2020,1.1855
06/11/2020,1.1870
09/11/2020,1.1883
10/11/2020,1.1808
11/11/2020,1.1766
12/11/2020,1.1791
13/11/2020,1.1815
16/11/2020,1.1830
17/11/2020,1.1882
18/11/2020,1.1868
19/11/2020,1.1832
20/11/2020,1.1863
23/11/2020,1.1901
24/11/2020,1.1865
25/11/2020,1.1890
26/11/2020,1.1900
27/11/2020,1.1922
30/11/2020,1.1980
01/12/2020,1.1968
02/12/2020,1.2066
03/12/2020,1.2151
04/12/2020,1.2159
07/12/2020,1.2128
08/12/2020,1.2114
09/12/2020,1.2109
10/12/2020,1.2115
11/12/2020,1.2127
14/12/2020,1.2162
15/12/2020,1.2140
16/12/2020,1.2189
17/12/2020,1.2246
18/12/2020,1.2259
21/12/2020,1.2173
22/12/2020,1.2239
23/12/2020,1.2166
24/12/2020,1.2193
28/12/2020,1.2219
29/12/2020,1.2259
30/12/2020,1.2281
31/12/2020,1.2271
04/01/2021,1.2296
05/01/2021,1.2271
06/01/2021,1.2338
07/01/2021,1.2276
08/01/2021,1.2250
11/01/2021,1.2163
12/01/2021,1.2161
13/01/2021,1.2166
14/01/2021,1.2124
15/01/2021,1.2123
18/01/2021,1.2064
19/01/2021,1.2132
20/01/2021,1.2101
21/01/2021,1.2158
22/01/2021,1.2158
25/01/2021,1.2152
26/01/2021,1.2143
27/01/2021,1.2114
28/01/2021,1.2091
29/01/2021,1.2136
01/02/2021,1.2084
02/02/2021,1.2044
03/02/2021,1.2017
04/02/2021,1.1996
05/02/2021,1.1983
08/02/2021,1.2025
09/02/2021,1.2104
10/02/2021,1.2127
11/02/2021,1.2147
12/02/2021,1.2108
15/02/2021,1.2129
16/02/2021,1.2143
17/02/2021,1.2060
18/02/2021,1.2084
19/02/2021,1.2139
22/02/2021,1.2133
23/02/2021,1.2143
24/02/2021,1.2146
25/02/2021,1.2225
26/02/2021,1.2121
01/03/2021,1.2053
02/03/2021,1.2028
03/03/2021,1.2048
04/03/2021,1.2034
05/03/2021,1.1938
08/03/2021,1.1866
09/03/2021,1.1894
10/03/2021,1.1892
11/03/2021,1.1969
12/03/2021,1.1933
15/03/2021,1.1920
16/03/2021,1.1926
17/03/2021,1.1907
18/03/2021,1.1912
19/03/2021,1.1891
22/03/2021,1.1926
23/03/2021,1.1883
24/03/2021,1.1825
25/03/2021,1.1802
26/03/2021,1.1782
29/03/2021,1.1784
30/03/2021,1.1741
31/03/2021,1.1725
01/04/2021,1.1746
06/04/2021,1.1812
07/04/2021,1.1884
08/04/2021,1.1873
09/04/2021,1.1888
12/04/2021,1.1904
13/04/2021,1.1896
14/04/2021,1.1964
15/04/2021,1.1970
16/04/2021,1.1986
19/04/2021,1.2035
20/04/2021,1.2051
21/04/2021,1.2007
22/04/2021,1.2046
23/04/2021,1.2066
26/04/2021,1.2085
27/04/2021,1.2088
28/04/2021,1.2070
29/04/2021,1.2129
30/04/2021,1.2082
03/05/2021,1.2044
04/05/2021,1.2021
05/05/2021,1.2005
06/05/2021,1.2060
07/05/2021,1.2059
10/05/2021,1.2169
11/05/2021,1.2170
12/05/2021,1.2118
13/05/2021,1.2081
14/05/2021,1.2123
17/05/2021,1.2143
18/05/2021,1.2222
19/05/2021,1.2212
20/05/2021,1.2203
21/05/2021,1.2188
24/05/2021,1.2212
25/05/2021,1.2264
26/05/2021,1.2229
27/05/2021,1.2198
28/05/2021,1.2142
31/05/2021,1.2201
01/06/2021,1.2225
02/06/2021,1.2186
03/06/2021,1.2187
04/06/2021,1.2117
07/06/2021,1.2162
08/06/2021,1.2182
09/06/2021,1.2195
10/06/2021,1.2174
11/06/2021,1.2125
14/06/2021,1.2112
15/06/2021,1.2108
16/06/2021,1.2124
17/06/2021,1.1937
18/06/2021,1.1898
21/06/2021,1.1891
22/06/2021,1.1894
23/06/2021,1.1951
24/06/2021,1.1936
25/06/2021,1.1950
28/06/2021,1.1910
29/06/2021,1.1888
30/06/2021,1.1884
01/07/2021,1.1884
02/07/2021,1.1823
05/07/2021,1.1866
06/07/2021,1.1838
07/07/2021,1.1831
08/07/2021,1.1838
09/07/2021,1.1858
12/07/2021,1.1852
13/07/2021,1.1844
14/07/2021,1.1812
15/07/2021,1.1809
16/07/2021,1.1802
19/07/2021,1.1766
20/07/2021,1.1775
21/07/2021,1.1772
22/07/2021,1.1775
23/07/2021,1.1767
26/07/2021,1.1787
27/07/2021,1.1810
28/07/2021,1.1807
29/07/2021,1.1873
30/07/2021,1.1891
02/08/2021,1.1886
03/08/2021,1.1885
04/08/2021,1.1861
05/08/2021,1.1850
06/08/2021,1.1807
09/08/2021,1.1761
10/08/2021,1.1722
11/08/2021,1.1718
12/08/2021,1.1739
13/08/2021,1.1765
16/08/2021,1.1772
17/08/2021,1.1767
18/08/2021,1.1723
19/08/2021,1.1696
20/08/2021,1.1671
23/08/2021,1.1718
24/08/2021,1.1740
25/08/2021,1.1736
26/08/2021,1.1767
27/08/2021,1.1761
30/08/2021,1.1801
31/08/2021,1.1834
01/09/2021,1.1817
02/09/2021,1.1846
03/09/2021,1.1872
06/09/2021,1.1864
07/09/2021,1.1860
08/09/2021,1.1827
09/09/2021,1.1838
10/09/2021,1.1841
13/09/2021,1.1780
14/09/2021,1.1814
15/09/2021,1.1824
16/09/2021,1.1763
17/09/2021,1.1780
20/09/2021,1.1711
21/09/2021,1.1738
22/09/2021,1.1729
23/09/2021,1.1715
24/09/2021,1.1719
27/09/2021,1.1698
28/09/2021,1.1678
29/09/2021,1.1654
30/09/2021,1.1579
01/10/2021,1.1600
04/10/2021,1.1636
05/10/2021,1.1602
06/10/2021,1.1542
07/10/2021,1.1562
08/10/2021,1.1569
11/10/2021,1.1574
12/10/2021,1.1555
13/10/2021,1.1562
14/10/2021,1.1602
15/10/2021,1.1602
18/10/2021,1.1604
19/10/2021,1.1655
20/10/2021,1.1623
21/10/2021,1.1637
22/10/2021,1.1630
25/10/2021,1.1603
26/10/2021,1.1618
27/10/2021,1.1617
28/10/2021,1.1593
29/10/2021,1.1645
01/11/2021,1.1578
